"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Uruguay","Area","2006","1000 ha","169.00",""
"Uruguay","Share in Agricultural land","2018","%","1.57",""
"Uruguay","Share in Agricultural land","2017","%","1.57",""
"Uruguay","Share in Agricultural land","2016","%","1.56",""
"Uruguay","Share in Agricultural land","2012","%","1.40",""
"Uruguay","Share in Agricultural land","2011","%","1.38",""
"Uruguay","Share in Agricultural land","2010","%","1.23",""
"Uruguay","Share in Agricultural land","2009","%","1.17",""
"Uruguay","Share in Agricultural land","2008","%","1.23",""
"Uruguay","Share in Agricultural land","2007","%","1.08",""
"Uruguay","Share in Agricultural land","2006","%","1.15",""
"Uzbekistan","Area","2021","1000 ha","3731.50",""
"Uzbekistan","Area","2020","1000 ha","3732.00",""
"Uzbekistan","Area","2019","1000 ha","3729.20",""
"Uzbekistan","Area","2018","1000 ha","3734.20",""
"Uzbekistan","Area","2017","1000 ha","3736.20",""
"Uzbekistan","Area","2016","1000 ha","3663.70",""
"Uzbekistan","Area","2015","1000 ha","3666.90",""
"Uzbekistan","Share in Agricultural land","2021","%","14.52",""
"Uzbekistan","Share in Agricultural land","2020","%","14.53",""
"Uzbekistan","Share in Agricultural land","2019","%","14.59",""
"Uzbekistan","Share in Agricultural land","2018","%","14.63",""
"Uzbekistan","Share in Agricultural land","2017","%","14.63",""
"Uzbekistan","Share in Agricultural land","2016","%","14.34",""
"Uzbekistan","Share in Agricultural land","2015","%","14.35",""
"Venezuela (Bolivarian Republic of)","Area","2007","1000 ha","683.00",""
"Venezuela (Bolivarian Republic of)","Share in Agricultural land","2007","%","3.17",""
"Wallis and Futuna Islands","Area","2021","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2020","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2019","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2018","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2017","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2016","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2015","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2014","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2013","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2012","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2011","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2010","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2009","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2008","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2007","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2006","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2005","1000 ha","0.06",""
"Wallis and Futuna Islands","Area","2004","1000 ha","0.07",""
"Wallis and Futuna Islands","Area","2003","1000 ha","0.07",""
"Wallis and Futuna Islands","Area","2002","1000 ha","0.07",""
"Wallis and Futuna Islands","Area","2001","1000 ha","0.07",""
"Wallis and Futuna Islands","Share in Agricultural land","2021","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2020","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2019","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2018","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2017","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2016","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2015","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2014","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2013","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2012","%","1.00",""
"Wallis and Futuna Islands","Share in Agricultural land","2011","%","1.02",""
"Wallis and Futuna Islands","Share in Agricultural land","2010","%","1.03",""
"Wallis and Futuna Islands","Share in Agricultural land","2009","%","1.03",""
"Wallis and Futuna Islands","Share in Agricultural land","2008","%","1.05",""
"Wallis and Futuna Islands","Share in Agricultural land","2007","%","1.05",""
"Wallis and Futuna Islands","Share in Agricultural land","2006","%","1.07",""
"Wallis and Futuna Islands","Share in Agricultural land","2005","%","1.07",""
"Wallis and Futuna Islands","Share in Agricultural land","2004","%","1.08",""
"Wallis and Futuna Islands","Share in Agricultural land","2003","%","1.08",""
"Wallis and Futuna Islands","Share in Agricultural land","2002","%","1.10",""
"Wallis and Futuna Islands","Share in Agricultural land","2001","%","1.10",""

